epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,32634,1.47047,1.16524,1.12886,0.47816,0.35592,0.37049,0.22119,1.41273,1.11828,1.11111,0.004489,0.004489,0.004489
169,32827.8,1.47077,1.16388,1.12871,0.47852,0.35607,0.37069,0.2212,1.41295,1.11777,1.11111,0.004456,0.004456,0.004456
170,33022.7,1.47333,1.16347,1.12599,0.48171,0.35508,0.37083,0.22134,1.41292,1.11769,1.11104,0.004423,0.004423,0.004423
171,33216.3,1.47606,1.1641,1.13037,0.47987,0.35611,0.37105,0.22148,1.41268,1.11739,1.11092,0.00439,0.00439,0.00439
172,33409.8,1.47515,1.16408,1.12906,0.48106,0.35503,0.37115,0.22144,1.41261,1.11722,1.11088,0.004357,0.004357,0.004357
173,33602.6,1.47235,1.16063,1.12938,0.4816,0.35507,0.37101,0.22163,1.41256,1.117,1.11076,0.004324,0.004324,0.004324
174,33798.3,1.46848,1.15897,1.12598,0.47952,0.35589,0.37113,0.2216,1.41227,1.11687,1.11064,0.004291,0.004291,0.004291
175,33992.1,1.47231,1.15684,1.12626,0.4791,0.35599,0.37127,0.22179,1.41213,1.11656,1.11055,0.004258,0.004258,0.004258
176,34172.2,1.46289,1.15776,1.13148,0.48053,0.35496,0.37129,0.22184,1.41204,1.11653,1.11058,0.004225,0.004225,0.004225
177,34344.9,1.47077,1.16025,1.12682,0.47938,0.35626,0.3714,0.22194,1.41182,1.11594,1.11043,0.004192,0.004192,0.004192
178,34520.3,1.46748,1.15616,1.12431,0.47882,0.35598,0.37144,0.22182,1.41167,1.11605,1.11038,0.004159,0.004159,0.004159
179,34695.9,1.47365,1.15879,1.12945,0.47876,0.35581,0.37151,0.22193,1.41157,1.11584,1.11029,0.004126,0.004126,0.004126
180,34872.7,1.46259,1.14992,1.12789,0.47788,0.35593,0.37162,0.22222,1.41161,1.11554,1.11018,0.004093,0.004093,0.004093
181,35045.6,1.46179,1.15043,1.12539,0.47894,0.356,0.37204,0.22222,1.41149,1.11535,1.11001,0.00406,0.00406,0.00406
182,35221.4,1.46306,1.14982,1.12272,0.48054,0.35607,0.37229,0.22248,1.41147,1.11516,1.11003,0.004027,0.004027,0.004027
183,35395.2,1.46083,1.1488,1.12626,0.48062,0.356,0.37231,0.22262,1.41126,1.11492,1.11004,0.003994,0.003994,0.003994
184,35567.4,1.45333,1.14357,1.12306,0.4825,0.3553,0.37221,0.22249,1.41126,1.11479,1.10983,0.003961,0.003961,0.003961
