epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,22154.9,1.38599,1.01545,0.98237,0.41897,0.32019,0.31319,0.18226,1.31885,0.96351,0.95835,0.0037135,0.0037135,0.0037135
129,22349.5,1.38863,1.01855,0.98228,0.41517,0.32078,0.31314,0.18227,1.31876,0.96299,0.95819,0.003664,0.003664,0.003664
130,22541.1,1.38316,1.01367,0.98162,0.42021,0.31942,0.31363,0.18226,1.31885,0.96275,0.95799,0.0036145,0.0036145,0.0036145
131,22732.7,1.38431,1.01488,0.98127,0.42138,0.31941,0.31373,0.18236,1.31845,0.96225,0.9579,0.003565,0.003565,0.003565
132,22923,1.38393,1.01101,0.98016,0.42451,0.31972,0.31436,0.18267,1.31768,0.96174,0.95774,0.0035155,0.0035155,0.0035155
133,23116,1.38435,1.00977,0.97965,0.42386,0.31964,0.31418,0.18268,1.31716,0.96148,0.95758,0.003466,0.003466,0.003466
134,23308.4,1.38467,1.01211,0.98132,0.42519,0.31883,0.31424,0.18318,1.31659,0.96112,0.95755,0.0034165,0.0034165,0.0034165
135,23502.1,1.37833,1.00675,0.97879,0.42352,0.32044,0.31466,0.18317,1.31617,0.96076,0.95732,0.003367,0.003367,0.003367
136,23694.1,1.37308,1.0029,0.97841,0.42454,0.32107,0.3147,0.18336,1.31569,0.96059,0.95723,0.0033175,0.0033175,0.0033175
137,23885.2,1.38555,1.01253,0.97944,0.42354,0.32145,0.31462,0.18334,1.31566,0.96019,0.9572,0.003268,0.003268,0.003268
138,24077,1.40113,1.02459,0.98147,0.42396,0.32151,0.31471,0.18344,1.31519,0.95997,0.95717,0.0032185,0.0032185,0.0032185
139,24269.6,1.40128,1.03123,0.97586,0.42521,0.32093,0.31542,0.18369,1.31535,0.96015,0.95738,0.003169,0.003169,0.003169
140,24462.8,1.41701,1.03949,0.97601,0.42403,0.32182,0.31553,0.1839,1.31552,0.96024,0.95759,0.0031195,0.0031195,0.0031195
141,24656.4,1.41505,1.04097,0.97598,0.4251,0.32055,0.31525,0.18387,1.31576,0.96015,0.95748,0.00307,0.00307,0.00307
142,24851,1.40428,1.03107,0.9744,0.42755,0.31996,0.31587,0.18398,1.31647,0.9601,0.95727,0.0030205,0.0030205,0.0030205
143,25044.2,1.40903,1.03823,0.9747,0.42751,0.32019,0.31586,0.18412,1.31717,0.96051,0.9573,0.002971,0.002971,0.002971
144,25236.8,1.40722,1.03825,0.97076,0.42598,0.32103,0.31623,0.18453,1.3182,0.96078,0.95737,0.0029215,0.0029215,0.0029215
145,25429.3,1.40327,1.0351,0.97088,0.42551,0.32077,0.31637,0.18454,1.31913,0.96133,0.95738,0.002872,0.002872,0.002872
146,25622.3,1.40377,1.03481,0.96938,0.42716,0.32125,0.31665,0.18467,1.31986,0.96185,0.95715,0.0028225,0.0028225,0.0028225
147,25815.7,1.39957,1.03078,0.96893,0.4278,0.32118,0.31658,0.18475,1.32068,0.9628,0.95697,0.002773,0.002773,0.002773
148,26011.1,1.39654,1.02879,0.96884,0.42728,0.32101,0.31678,0.18464,1.32195,0.96365,0.95694,0.0027235,0.0027235,0.0027235
149,26206.6,1.40578,1.03525,0.96835,0.42674,0.3211,0.31689,0.18462,1.32308,0.96448,0.95679,0.002674,0.002674,0.002674
150,26400.8,1.39712,1.02823,0.96715,0.42749,0.32022,0.31694,0.18464,1.32453,0.96541,0.95684,0.0026245,0.0026245,0.0026245
151,26592.4,1.40425,1.03472,0.96666,0.427,0.32022,0.31676,0.18448,1.32607,0.96655,0.95669,0.002575,0.002575,0.002575
152,26785,1.39965,1.03284,0.96483,0.42547,0.3208,0.31665,0.18464,1.32742,0.9671,0.95663,0.0025255,0.0025255,0.0025255
153,26979,1.4008,1.02923,0.9671,0.42433,0.32146,0.31708,0.18478,1.3282,0.96767,0.95645,0.002476,0.002476,0.002476
154,27172.9,1.40042,1.02769,0.96532,0.426,0.32111,0.31699,0.18479,1.32893,0.96836,0.95628,0.0024265,0.0024265,0.0024265
155,27366.1,1.38454,1.01804,0.9634,0.42434,0.3221,0.31714,0.18484,1.32979,0.96916,0.95608,0.002377,0.002377,0.002377
156,27558.5,1.38827,1.01903,0.96408,0.42335,0.32198,0.31704,0.1847,1.33065,0.97011,0.95605,0.0023275,0.0023275,0.0023275
157,27749.8,1.39288,1.02464,0.96386,0.42283,0.32193,0.31689,0.18471,1.33166,0.97086,0.95591,0.002278,0.002278,0.002278
158,27943.2,1.39892,1.02195,0.95977,0.41966,0.32339,0.3171,0.18475,1.3326,0.9716,0.95579,0.0022285,0.0022285,0.0022285
159,28136.2,1.39675,1.02329,0.9647,0.42279,0.3227,0.3175,0.18489,1.33349,0.97226,0.95567,0.002179,0.002179,0.002179
160,28327.6,1.38213,1.00673,0.96141,0.41934,0.32374,0.31747,0.18501,1.33448,0.97294,0.95562,0.0021295,0.0021295,0.0021295
161,28523,1.39145,1.01677,0.96201,0.42027,0.32409,0.31749,0.18517,1.3354,0.9736,0.9556,0.00208,0.00208,0.00208
162,28717,1.39197,1.01929,0.95911,0.42051,0.32447,0.31775,0.18516,1.3361,0.97419,0.95545,0.0020305,0.0020305,0.0020305
163,28908.6,1.38799,1.01228,0.95971,0.41969,0.32546,0.31762,0.18524,1.33658,0.97466,0.95526,0.001981,0.001981,0.001981
164,29101,1.38813,1.01434,0.96137,0.41938,0.32521,0.31737,0.1853,1.33748,0.9757,0.9553,0.0019315,0.0019315,0.0019315
165,29292.7,1.38886,1.01018,0.95889,0.4194,0.32531,0.31743,0.18534,1.33822,0.97641,0.95524,0.001882,0.001882,0.001882
166,29486.7,1.39041,1.01408,0.96365,0.41947,0.32556,0.31768,0.18553,1.33904,0.97731,0.95511,0.0018325,0.0018325,0.0018325
167,29680.6,1.37901,1.00651,0.96038,0.4176,0.32654,0.3178,0.18549,1.33998,0.97839,0.95503,0.001783,0.001783,0.001783
168,29872.1,1.38062,1.00928,0.96025,0.41647,0.32643,0.31773,0.18555,1.34083,0.97904,0.95509,0.0017335,0.0017335,0.0017335
169,30066.9,1.38122,1.00572,0.95871,0.41719,0.3264,0.31822,0.1857,1.34141,0.97971,0.95508,0.001684,0.001684,0.001684
170,30259.4,1.38326,1.00578,0.95692,0.41675,0.3276,0.31811,0.18575,1.34207,0.98048,0.95503,0.0016345,0.0016345,0.0016345
171,30453.1,1.3847,1.00393,0.95889,0.41908,0.32693,0.31835,0.18587,1.34254,0.98139,0.95505,0.001585,0.001585,0.001585
172,30646.3,1.38595,1.00857,0.95947,0.41972,0.32722,0.3184,0.18598,1.34287,0.98201,0.95502,0.0015355,0.0015355,0.0015355
173,30839.1,1.37996,1.00276,0.96007,0.41749,0.3279,0.31847,0.18599,1.3437,0.98287,0.95498,0.001486,0.001486,0.001486
174,31034.6,1.37536,0.99938,0.95734,0.41746,0.32747,0.31853,0.1861,1.34436,0.98378,0.95487,0.0014365,0.0014365,0.0014365
175,31227.1,1.38054,0.99841,0.95616,0.41852,0.32775,0.31872,0.18605,1.34488,0.98429,0.95484,0.001387,0.001387,0.001387
176,31420.2,1.37179,0.99963,0.95975,0.41906,0.32779,0.31854,0.18624,1.34537,0.98494,0.95473,0.0013375,0.0013375,0.0013375
